"Name","Runtime","Notes","Tags","State","ID","User","Group","Job Type","Created","Updated","End Time","Sweep","Hostname","Description","Commit","GitHub","GPU Count","GPU Type","insert_dropout","param_config_id","seed","beta1","beta2","catch_dropout","dataset_seed","early_stopping_min_delta","early_stopping_patience","evaluation_steps","gradient_accumulation_steps","ignore_mismatched_sizes","learning_rate","lr_scheduler_type","max_length","max_train_steps","model_name_or_path","no_checkpointing","num_train_epochs","num_warmup_steps","original_gradient_fraction","output_dir","pad_to_max_length","per_device_eval_batch_size","per_device_train_batch_size","push_to_hub","report_to","run_generation","task","task_name","train_data_frac","training_size","use_modded","use_slow_tokenizer","warmup_steps_fraction","weight_decay","with_tracking","accuracy","eval_loss","eval_p_max","eval_p_var","accuracy.max","accuracy_mm","avg_eval_p_max","avg_eval_p_var","avg_grad_diff_all_classes","avg_grad_diff_per_class","avg_train_p0","avg_train_p_max","avg_train_p_var","best_accuracy","best_accuracy_epoch","best_accuracy_step","best_eval_loss","best_eval_loss_epoch","best_eval_loss_step","best_f1","best_f1_epoch","best_f1_step","best_matthews_correlation","best_matthews_correlation_epoch","best_matthews_correlation_step","best_pearson","best_pearson_epoch","best_pearson_step","best_spearmanr","best_spearmanr_epoch","best_spearmanr_step","epoch","eval_loss.min","eval_loss_mm","eval_p_max_mm","eval_p_var_mm","f1","matthews_correlation","pearson","spearmanr","test_accuracy","train_loss","train_p_max","train_p_var","train_st1_loss","train_st1_p_max","train_st2_loss","train_st2_p_max","vector_norms"
"16_S0_ID_059_MOD","661","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","4hj9ch2y","ricu","","","2024-01-02T18:30:17.000Z","2024-01-02T18:41:18.000Z","2024-01-02T18:41:18.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1234","3","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_059","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7197510525352371","1.17494535446167","0.9620861411094666","0.4419817924499512","","","","","0.004975034389644861","[0.004975036717951298,0.004975032061338425]","","","","0.7221306974190006","57","464","0.6282185912132263","17","144","","","","","","","","","","","","","77","","","","","","","","","","","","","0.00549540389329195","0.9945539832115172","0.011052103713154793","0.9906461834907532","{""_type"":""histogram"",""bins"":[0.0000018623805999595788,0.029563279822468758,0.059124696999788284,0.08868611603975296,0.11824753135442734,0.14780893921852112,0.1773703694343567,0.20693178474903107,0.23649320006370544,0.26605460047721863,0.2956160306930542,0.32517746090888977,0.35473886132240295,0.3843002915382385,0.4138616919517517,0.4434231221675873,0.47298452258110046,0.502545952796936,0.5321073532104492,0.5616687536239624,0.5912302136421204,0.6207916140556335,0.6503530144691467,0.6799144744873047,0.7094758749008179,0.739037275314331,0.7685986757278442,0.7981601357460022,0.8277215361595154,0.8572829365730286,0.8868443369865417,0.9164057970046997,0.9459671974182129],""values"":[502,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_058_MOD","611","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","pl1v7hxo","ricu","","","2024-01-02T18:19:46.000Z","2024-01-02T18:29:57.000Z","2024-01-02T18:29:57.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1234","2","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_058","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7422661541277686","1.0172693729400637","0.9609339237213136","0.439794659614563","","","","","0.003684308612719178","[0.003684310708194971,0.0036843065172433857]","","","","0.7426322533406553","51","416","0.5613734126091003","13","112","","","","","","","","","","","","","71","","","","","","","","","","","","","0.004882125183939934","0.995131254196167","0.008781323209404945","0.9918105006217957","{""values"":[504,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram"",""bins"":[0.000047873058065306395,0.023305315524339676,0.046562761068344116,0.06982020288705826,0.0930776447057724,0.11633508652448654,0.13959252834320068,0.16284997761249542,0.18610742688179016,0.2093648612499237,0.23262231051921844,0.2558797597885132,0.27913719415664673,0.3023946285247803,0.3256520926952362,0.34890952706336975,0.3721669614315033,0.39542439579963684,0.4186818599700928,0.4419392943382263,0.46519672870635986,0.4884541928768158,0.511711597442627,0.5349690914154053,0.5582265257835388,0.5814839601516724,0.6047413945198059,0.6279988288879395,0.651256263256073,0.6745137572288513,0.6977711915969849,0.7210286259651184,0.744286060333252]}"
"16_S0_ID_057_MOD","479","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","sh33ra0a","ricu","","","2024-01-02T18:11:26.000Z","2024-01-02T18:19:25.000Z","2024-01-02T18:19:25.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1234","1","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_057","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7380560131795717","0.9598946571350098","0.9577490091323853","0.43284887075424194","","","","","0.003849638625979423","[0.003849638160318136,0.0038496393244713545]","","","","0.7395204100311185","35","288","0.5758771896362305","11","96","","","","","","","","","","","","","55","","","","","","","","","","","","","0.009024566039443016","0.9910173416137696","0.011979407630860806","0.9881177544593812","{""_type"":""histogram"",""values"":[279,129,44,26,8,6,2,2,2,6,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1],""bins"":[0.000035359258617972955,0.003408232470974326,0.006781105883419514,0.010153979063034058,0.013526852242648602,0.016899725422263145,0.020272597670555115,0.023645471781492233,0.027018345892429352,0.03039121814072132,0.03376409038901329,0.03713696449995041,0.04050983861088753,0.043882712721824646,0.047255583107471466,0.050628457218408585,0.0540013313293457,0.05737420544028282,0.06074707582592964,0.06411994993686676,0.06749282032251358,0.070865698158741,0.07423856854438782,0.07761144638061523,0.08098431676626205,0.08435718715190887,0.08773006498813629,0.09110293537378311,0.09447580575942993,0.09784868359565735,0.10122155398130417,0.10459443181753159,0.1079673022031784]}"
"16_S0_ID_056_MOD","495","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","2fzjsn4p","ricu","","","2024-01-02T18:02:49.000Z","2024-01-02T18:11:04.000Z","2024-01-02T18:11:04.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1233","3","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_056","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7153578619805967","1.2268482446670532","0.9649285674095154","0.4465080499649048","","","","","0.0031579153146594763","[0.003157918341457844,0.003157912753522396]","","","","0.7197510525352371","37","304","0.6192403435707092","13","112","","","","","","","","","","","","","57","","","","","","","","","","","","","0.004958962090313435","0.9950717687606812","0.008047530427575111","0.9922257661819458","{""_type"":""histogram"",""bins"":[0.000002696575165828108,0.01717139407992363,0.03434009477496147,0.051508791744709015,0.06867749243974686,0.0858461856842041,0.10301488637924194,0.12018358707427979,0.13735228776931763,0.15452098846435547,0.17168967425823212,0.18885837495326996,0.2060270756483078,0.22319577634334564,0.24036447703838348,0.25753316283226013,0.274701863527298,0.2918705642223358,0.30903926491737366,0.3262079656124115,0.34337666630744934,0.3605453670024872,0.377714067697525,0.39488276839256287,0.4120514690876007,0.42922016978263855,0.446388840675354,0.46355754137039185,0.4807262420654297,0.49789494276046753,0.5150636434555054,0.5322323441505432,0.549401044845581],""values"":[502,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_055_MOD","531","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","oj68u6n0","ricu","","","2024-01-02T17:53:37.000Z","2024-01-02T18:02:28.000Z","2024-01-02T18:02:28.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1233","2","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_055","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7442796997986454","1.069261908531189","0.9666206240653992","0.4485113024711609","","","","","0.002174636349081993","[0.002174636349081993,0.0021746368147432804]","","","","0.7479406919275123","41","336","0.5657335519790649","11","96","","","","","","","","","","","","","61","","","","","","","","","","","","","0.003841387340798974","0.9961671233177184","0.005860773846507072","0.994166374206543","{""_type"":""histogram"",""bins"":[3.293670829407347e-7,0.001955151092261076,0.003909972961992025,0.005864794831722975,0.007819616235792637,0.009774438105523586,0.011729259975254536,0.013684081844985485,0.01563890464603901,0.01759372651576996,0.019548548385500908,0.021503370255231857,0.023458192124962807,0.025413012132048607,0.027367834001779556,0.029322655871510506,0.031277477741241455,0.033232301473617554,0.035187121480703354,0.03714194521307945,0.03909676522016525,0.04105158895254135,0.04300640895962715,0.04496123269200325,0.04691605269908905,0.04887087643146515,0.05082569643855095,0.05278052017092705,0.05473534017801285,0.05669016391038895,0.05864498391747475,0.060599807649850845,0.06255462765693665],""values"":[285,122,52,18,14,4,2,3,1,2,2,1,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_054_MOD","712","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","9o5h8dvr","ricu","","","2024-01-02T17:41:25.000Z","2024-01-02T17:53:17.000Z","2024-01-02T17:53:17.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1233","1","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_054","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7479406919275123","1.096178650856018","0.9717900156974792","0.4557877480983734","","","","","0.001974639482796192","[0.001974637620151043,0.0019746411126106977]","","","","0.7488559399597291","63","512","0.5730137228965759","11","96","","","","","","","","","","","","","83","","","","","","","","","","","","","0.0034255508799105883","0.9965804219245912","0.005190220195800066","0.9948366284370422","{""_type"":""histogram"",""bins"":[0.0000034276777114428114,0.002714739413931966,0.005426051095128059,0.008137363009154797,0.01084867399185896,0.013559985905885696,0.01627129688858986,0.01898260973393917,0.021693920716643333,0.024405233561992645,0.027116544544696808,0.02982785552740097,0.03253916651010513,0.035250481218099594,0.03796179220080376,0.04067310318350792,0.04338441416621208,0.046095725148916245,0.04880703613162041,0.05151835083961487,0.05422966182231903,0.05694097280502319,0.059652283787727356,0.06236359477043152,0.06507490575313568,0.06778621673583984,0.070497527718544,0.07320884615182877,0.07592015713453293,0.07863146811723709,0.08134277909994125,0.08405409008264542,0.08676540106534958],""values"":[392,75,19,10,4,3,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1]}"
"16_S0_ID_053_MOD","460","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","ex1xm03i","ricu","","","2024-01-02T17:33:24.000Z","2024-01-02T17:41:04.000Z","2024-01-02T17:41:04.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1232","3","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_053","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7188358045030203","1.5301669836044312","0.978091835975647","0.4672727882862091","","","","","0.0016163547988981009","[0.0016163530526682734,0.0016163564287126064]","","","","0.7212154493867838","33","272","0.6167643666267395","11","96","","","","","","","","","","","","","53","","","","","","","","","","","","","0.0009237201884388924","0.999076783657074","0.002668227069079876","0.9974640607833862","{""_type"":""histogram"",""bins"":[0.000006546498298121151,0.013747554272413254,0.02748856134712696,0.04122956842184067,0.054970577359199524,0.06871158629655838,0.08245258778333664,0.0961935967206955,0.10993460565805435,0.12367561459541321,0.13741661608219147,0.15115763247013092,0.16489863395690918,0.17863963544368744,0.1923806518316269,0.20612165331840515,0.2198626697063446,0.23360367119312286,0.24734467267990112,0.2610856890678406,0.27482670545578003,0.2885676920413971,0.30230870842933655,0.316049724817276,0.32979071140289307,0.3435317277908325,0.357272744178772,0.3710137605667114,0.3847547471523285,0.39849576354026794,0.4122367799282074,0.42597776651382446,0.4397187829017639],""values"":[506,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_052_MOD","396","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","eq7hu411","ricu","","","2024-01-02T17:26:27.000Z","2024-01-02T17:33:03.000Z","2024-01-02T17:33:03.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1232","2","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_052","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7473915431081823","1.1895517110824585","0.9730873703956604","0.45912104845047","","","","","0.0018972918624058368","[0.0018972927937284112,0.001897291047498584]","","","","0.748306791140399","25","208","0.5554301738739014","9","80","","","","","","","","","","","","","45","","","","","","","","","","","","","0.0020471287425607443","0.9979552626609802","0.004114176146686077","0.9961483478546144","{""bins"":[0.0000010482850711923675,0.018829545006155968,0.03765804320573807,0.05648653954267502,0.07531503587961197,0.09414353221654892,0.11297202855348587,0.13180053234100342,0.15062902867794037,0.16945752501487732,0.18828602135181427,0.20711451768875122,0.22594301402568817,0.24477151036262512,0.26360002160072327,0.282428503036499,0.30125701427459717,0.3200854957103729,0.33891400694847107,0.3577424883842468,0.37657099962234497,0.3953994810581207,0.41422799229621887,0.43305647373199463,0.4518849849700928,0.47071346640586853,0.4895419776439667,0.5083704590797424,0.5271989703178406,0.5460274815559387,0.5648559331893921,0.5836844444274902,0.6025129556655884],""values"":[510,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1],""_type"":""histogram""}"
"16_S0_ID_051_MOD","473","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","rsasvufh","ricu","","","2024-01-02T17:18:13.000Z","2024-01-02T17:26:06.000Z","2024-01-02T17:26:06.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1232","1","0.9","0.999","0","1","0","10","16","1","false","0.00002","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_051","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7422661541277686","1.2169781923294067","0.9753498435020448","0.46243271231651306","","","","","0.0008581834845244884","[0.0008581872680224478,0.0008581796428188682]","","","","0.748306791140399","35","288","0.5775882601737976","7","64","","","","","","","","","","","","","55","","","","","","","","","","","","","0.0018630609847605228","0.998138666152954","0.0025969676207751036","0.9974077343940736","{""_type"":""histogram"",""bins"":[8.265487849712372e-9,0.0009880305733531713,0.001976052764803171,0.0029640751890838146,0.003952097613364458,0.004940119571983814,0.005928141996264458,0.006916164420545101,0.007904186844825745,0.008892209269106388,0.009880230762064457,0.0108682531863451,0.011856275610625744,0.012844298034906387,0.01383232045918703,0.014820342883467674,0.015808364376425743,0.01679638773202896,0.01778440922498703,0.0187724307179451,0.019760454073548317,0.020748475566506386,0.021736498922109604,0.022724520415067673,0.02371254377067089,0.02470056526362896,0.02568858675658703,0.026676610112190247,0.027664631605148315,0.028652654960751534,0.029640676453709602,0.03062869980931282,0.03161672130227089],""values"":[321,117,39,12,9,3,3,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1]}"
"16_S0_ID_047_MOD","244","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","u8kvllet","ricu","","","2024-01-02T17:11:16.000Z","2024-01-02T17:15:20.000Z","2024-01-02T17:15:20.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1230","3","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_047","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.6798462383305875","1.693560242652893","0.9673874378204346","0.4522519111633301","","","","","0.000517483102157712","[0.0005174843827262521,0.0005174817051738501]","","","","0.700713893465129","7","64","0.6346785426139832","7","64","","","","","","","","","","","","","27","","","","","","","","","","","","","0.0007146137650124729","0.9992867708206176","0.001220843056216836","0.998784363269806","{""values"":[474,25,4,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1],""bins"":[6.574504141099169e-7,0.0013133215252310038,0.002625985536724329,0.003938649781048298,0.0052513135597109795,0.006563977804034948,0.007876642048358917,0.009189305827021599,0.01050196960568428,0.011814634315669537,0.013127298094332218,0.0144399618729949,0.015752626582980156,0.017065290361642838,0.01837795414030552,0.0196906179189682,0.021003281697630882,0.022315947338938713,0.023628611117601395,0.024941274896264076,0.026253938674926758,0.02756660245358944,0.02887926623225212,0.030191931873559952,0.031504593789577484,0.032817259430885315,0.034129925072193146,0.03544258698821068,0.03675525262951851,0.03806791454553604,0.03938058018684387,0.040693242102861404,0.042005907744169235],""_type"":""histogram""}"
"16_S0_ID_046_MOD","243","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","giownheg","ricu","","","2024-01-02T17:06:52.000Z","2024-01-02T17:10:55.000Z","2024-01-02T17:10:55.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1230","2","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_046","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7455610470437488","1.450998306274414","0.9833601117134094","0.474657267332077","","","","","0.000343965133652091","[0.00034396364935673773,0.0003439666470512748]","","","","0.7521508328757093","7","64","0.5805848240852356","5","48","","","","","","","","","","","","","27","","","","","","","","","","","","","0.000812322017736733","0.9991881251335144","0.001094337902031839","0.9989063739776612","{""_type"":""histogram"",""bins"":[4.678832397075894e-7,0.00014620349975302815,0.00029193912632763386,0.0004376747237984091,0.0005834103212691844,0.0007291459478437901,0.0008748815744183958,0.0010206172009930015,0.0011663527693599463,0.0013120884541422129,0.0014578240225091577,0.0016035597072914243,0.001749295275658369,0.0018950308440253139,0.0020407664123922586,0.0021865020971745253,0.002332237781956792,0.002477973233908415,0.0026237089186906815,0.002769444603472948,0.0029151802882552147,0.0030609157402068377,0.0032066514249891043,0.003352387109771371,0.003498122561722994,0.0036438582465052605,0.003789593931287527,0.003935329616069794,0.00408106530085206,0.00422680051997304,0.004372536204755306,0.004518271889537573,0.0046640075743198395],""values"":[116,105,84,69,29,31,18,20,10,8,4,6,2,2,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_045_MOD","243","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","ffmg1g29","ricu","","","2024-01-02T17:02:29.000Z","2024-01-02T17:06:32.000Z","2024-01-02T17:06:32.000Z","","drax","","","","2","NVIDIA A40","0.12","pcid_1230","1","0.9","0.999","0","1","0","10","16","1","false","0.00006","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_045","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7375068643602416","1.3781087398529053","0.980686604976654","0.4697528183460235","","","","","0.0022554686293005943","[0.0022554686293005943,0.0022554683964699507]","","","","0.7470254438952956","7","64","0.5563247799873352","5","48","","","","","","","","","","","","","27","","","","","","","","","","","","","0.0007799179293215275","0.9992204308509828","0.00826160330325365","0.998851478099823","{""_type"":""histogram"",""bins"":[4.968140387973108e-7,0.043025340884923935,0.08605019003152847,0.1290750354528427,0.17209987342357635,0.2151247262954712,0.25814956426620483,0.3011744022369385,0.3441992700099945,0.38722410798072815,0.4302489459514618,0.47327378392219543,0.5162986516952515,0.5593234896659851,0.6023483276367188,0.6453731656074524,0.688398003578186,0.7314228415489197,0.7744476795196533,0.8174725770950317,0.8604974150657654,0.903522253036499,0.9465470910072327,0.9895719289779663,1.0325968265533447,1.0756216049194336,1.118646502494812,1.1616712808609009,1.2046961784362793,1.2477209568023682,1.2907458543777466,1.3337706327438354,1.3767955303192139],""values"":[511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_044_MOD","781","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","e64lv0pe","ricu","","","2024-01-02T16:49:06.000Z","2024-01-02T17:02:07.000Z","2024-01-02T17:02:07.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1229","3","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_044","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7190188541094636","1.231934666633606","0.9648510217666626","0.4462484419345856","","","","","0.00204336829483509","[0.00204336829483509,0.00204336829483509]","","","","0.7197510525352371","71","576","0.6335741877555847","15","128","","","","","","","","","","","","","91","","","","","","","","","","","","","0.004080349113792181","0.995951235294342","0.005875683855265379","0.9941644668579102","{""_type"":""histogram"",""bins"":[4.062974880980619e-7,0.002569796284660697,0.005139186047017574,0.007708576042205095,0.010277966037392616,0.01284735556691885,0.015416745096445084,0.017986135557293892,0.0205555260181427,0.02312491461634636,0.025694305077195168,0.028263695538043976,0.030833084136247635,0.03340247645974159,0.03597186505794525,0.03854125365614891,0.04111064597964287,0.04368003457784653,0.046249423176050186,0.048818815499544144,0.0513882040977478,0.05395759269595146,0.05652698501944542,0.05909637361764908,0.06166576221585274,0.0642351508140564,0.06680454313755035,0.06937393546104431,0.07194332033395767,0.07451271265745163,0.07708210498094559,0.07965148985385895,0.0822208821773529],""values"":[325,130,34,7,5,4,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_043_MOD","646","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","ljzenr35","ricu","","","2024-01-02T16:38:00.000Z","2024-01-02T16:48:46.000Z","2024-01-02T16:48:46.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1229","2","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_043","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7439136005857587","0.983180820941925","0.9578301310539246","0.4350607693195343","","","","","0.002658528508618474","[0.002658528508618474,0.0026585282757878304]","","","","0.7448288486179755","55","448","0.5546150803565979","13","112","","","","","","","","","","","","","75","","","","","","","","","","","","","0.004751924425363541","0.9952605366706848","0.00712586147710681","0.992917537689209","{""_type"":""histogram"",""bins"":[0.000005036264610680519,0.0034992601722478867,0.006993483752012253,0.010487707331776619,0.01398193184286356,0.01747615449130535,0.020970379933714867,0.024464603513479233,0.0279588270932436,0.031453050673007965,0.03494727611541748,0.0384414978325367,0.04193572327494621,0.04542994499206543,0.048924170434474945,0.05241839215159416,0.05591261759400368,0.05940684303641319,0.06290106475353241,0.06639529019594193,0.06988951563835144,0.07338373363018036,0.07687795907258987,0.08037218451499939,0.0838664099574089,0.08736063539981842,0.09085485339164734,0.09434907883405685,0.09784330427646637,0.10133752971887589,0.1048317477107048,0.10832597315311432,0.11182019859552383],""values"":[361,93,27,10,8,5,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_042_MOD","581","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","9eh4zeia","ricu","","","2024-01-02T16:27:58.000Z","2024-01-02T16:37:39.000Z","2024-01-02T16:37:39.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1229","1","0.9","0.999","0","1","0","10","16","1","false","0.000008","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_042","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7376899139666849","1.0062618255615234","0.9597222208976746","0.4368038475513458","","","","","0.0032471325248479843","[0.0032471315935254097,0.003247133456170559]","","","","0.7391543108182317","47","384","0.5728991031646729","11","96","","","","","","","","","","","","","67","","","","","","","","","","","","","0.006331210024654865","0.9936894178390504","0.009241347201168535","0.9908747673034668","{""_type"":""histogram"",""bins"":[0.0000022654176063952036,0.007866439409554005,0.015730613842606544,0.02359478920698166,0.031458962708711624,0.03932313621044159,0.04718731343746185,0.05505148693919182,0.06291566044092178,0.07077983766794205,0.07864400744438171,0.08650818467140198,0.09437236189842224,0.10223653167486191,0.11010070890188217,0.11796487867832184,0.1258290559053421,0.13369323313236237,0.14155741035938263,0.1494215726852417,0.15728574991226196,0.16514992713928223,0.1730141043663025,0.18087828159332275,0.18874245882034302,0.1966066211462021,0.20447079837322235,0.21233497560024261,0.22019915282726288,0.22806333005428314,0.2359274923801422,0.24379166960716248,0.25165584683418274],""values"":[468,31,3,3,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1]}"
"16_S0_ID_041_MOD","497","-","NEW_GRAD_OUTPUT, SWP0, modded","finished","7t0g91sh","ricu","","","2024-01-02T16:19:20.000Z","2024-01-02T16:27:37.000Z","2024-01-02T16:27:37.000Z","","drax","","","","2","NVIDIA A40","0.1","pcid_1228","3","0.9","0.999","0","1","0","10","16","1","false","0.00001","linear","128","800","bert-base-uncased","","100","80","0","/home/lange/fantastic-umbrella/runs/16_sweeps_00_modded/run_041","false","128","32","false","all","16_sweeps","","qnli","","256","","false","0.1","0.01","true","0.7184697052901337","1.2005630731582642","0.9632341861724854","0.4437899589538574","","","","","0.0022024172358214855","[0.00220241816714406,0.002202416304498911]","","","","0.7208493501738972","37","304","0.6044824719429016","15","128","","","","","","","","","","","","","57","","","","","","","","","","","","","0.004617566708475351","0.9954216480255128","0.006528403144329786","0.9935332536697388","{""_type"":""histogram"",""bins"":[0.000004601709406415466,0.003445318667218089,0.006886035203933716,0.010326752439141273,0.013767468743026257,0.01720818690955639,0.020648902282118797,0.024089619517326355,0.027530336752533913,0.03097105398774147,0.03441176936030388,0.037852488458156586,0.041293203830718994,0.0447339192032814,0.04817463830113411,0.05161535367369652,0.055056072771549225,0.05849678814411163,0.06193750351667404,0.06537821888923645,0.06881894171237946,0.07225965708494186,0.07570037245750427,0.07914108783006668,0.08258180320262909,0.0860225260257721,0.0894632413983345,0.09290395677089691,0.09634467214345932,0.09978538751602173,0.10322611033916473,0.10666682571172714,0.11010754108428955],""values"":[393,82,18,9,1,3,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1]}"
